file,class,method,variable,usage
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",log,5
C:\Users\pedri\Documents\LABMining\repos\gcm-sender-async\src\test\java\org\whispersystems\gcm\server\util\JsonHelpers.java,org.whispersystems.gcm.server.util.JsonHelpers,asJson/1[java.lang.Object],objectMapper,1
C:\Users\pedri\Documents\LABMining\repos\gcm-sender-async\src\test\java\org\whispersystems\gcm\server\util\JsonHelpers.java,org.whispersystems.gcm.server.util.JsonHelpers,"fromJson/2[java.lang.String,java.lang.Class<T>]",objectMapper,1
C:\Users\pedri\Documents\LABMining\repos\gcm-sender-async\src\test\java\org\whispersystems\gcm\server\util\JsonHelpers.java,org.whispersystems.gcm.server.util.JsonHelpers,jsonFixture/1[java.lang.String],objectMapper,2
C:\Users\pedri\Documents\LABMining\repos\websocket-resources\src\main\java\org\whispersystems\websocket\configuration\WebSocketConfiguration.java,org.whispersystems.websocket.configuration.WebSocketConfiguration,getMaxBinaryMessageSize/0,maxBinaryMessageSize,1
C:\Users\pedri\Documents\LABMining\repos\websocket-resources\src\main\java\org\whispersystems\websocket\configuration\WebSocketConfiguration.java,org.whispersystems.websocket.configuration.WebSocketConfiguration,getRequestLog/0,requestLog,1
C:\Users\pedri\Documents\LABMining\repos\websocket-resources\src\main\java\org\whispersystems\websocket\configuration\WebSocketConfiguration.java,org.whispersystems.websocket.configuration.WebSocketConfiguration,getMaxTextMessageSize/0,maxTextMessageSize,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\VerificationCodeStoreTest.java,org.whispersystems.textsecuregcm.storage.VerificationCodeStoreTest,testRemove/0,verificationCodeStore,5
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\VerificationCodeStoreTest.java,org.whispersystems.textsecuregcm.storage.VerificationCodeStoreTest,testRemove/0,PHONE_NUMBER,5
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\VerificationCodeStoreTest.java,org.whispersystems.textsecuregcm.storage.VerificationCodeStoreTest,setUp/0,TABLE_NAME,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\VerificationCodeStoreTest.java,org.whispersystems.textsecuregcm.storage.VerificationCodeStoreTest,setUp/0,DYNAMO_DB_EXTENSION,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\VerificationCodeStoreTest.java,org.whispersystems.textsecuregcm.storage.VerificationCodeStoreTest,setUp/0,verificationCodeStore,1
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\VerificationCodeStoreTest.java,org.whispersystems.textsecuregcm.storage.VerificationCodeStoreTest,testStoreAndFind/0,verificationCodeStore,5
C:\Users\pedri\Documents\LABMining\repos\service\src\test\java\org\whispersystems\textsecuregcm\storage\VerificationCodeStoreTest.java,org.whispersystems.textsecuregcm.storage.VerificationCodeStoreTest,testStoreAndFind/0,PHONE_NUMBER,5
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\gcp\CanonicalRequestSigner.java,org.whispersystems.textsecuregcm.gcp.CanonicalRequestSigner,sign/1[java.lang.String],rsaSigningKey,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\gcp\CanonicalRequestSigner.java,org.whispersystems.textsecuregcm.gcp.CanonicalRequestSigner,initializeRsaSigningKey/1[java.lang.String],PRIVATE_KEY_PATTERN,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\gcp\CanonicalRequestSigner.java,org.whispersystems.textsecuregcm.gcp.CanonicalRequestSigner,initializeRsaSigningKey/1[java.lang.String],rsaSigningKey,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\gcp\CanonicalRequestSigner.java,org.whispersystems.textsecuregcm.gcp.CanonicalRequestSigner,CanonicalRequestSigner/1[java.lang.String],rsaSigningKey,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\util\NonNormalizedPhoneNumberException.java,org.whispersystems.textsecuregcm.util.NonNormalizedPhoneNumberException,getNormalizedNumber/0,normalizedNumber,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\util\NonNormalizedPhoneNumberException.java,org.whispersystems.textsecuregcm.util.NonNormalizedPhoneNumberException,"NonNormalizedPhoneNumberException/2[java.lang.String,java.lang.String]",originalNumber,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\util\NonNormalizedPhoneNumberException.java,org.whispersystems.textsecuregcm.util.NonNormalizedPhoneNumberException,"NonNormalizedPhoneNumberException/2[java.lang.String,java.lang.String]",normalizedNumber,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\util\NonNormalizedPhoneNumberException.java,org.whispersystems.textsecuregcm.util.NonNormalizedPhoneNumberException,getOriginalNumber/0,originalNumber,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ChangePhoneNumberRequest.java,org.whispersystems.textsecuregcm.entities.ChangePhoneNumberRequest,getNumber/0,number,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ChangePhoneNumberRequest.java,org.whispersystems.textsecuregcm.entities.ChangePhoneNumberRequest,"ChangePhoneNumberRequest/3[java.lang.String,java.lang.String,java.lang.String]",number,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ChangePhoneNumberRequest.java,org.whispersystems.textsecuregcm.entities.ChangePhoneNumberRequest,"ChangePhoneNumberRequest/3[java.lang.String,java.lang.String,java.lang.String]",code,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ChangePhoneNumberRequest.java,org.whispersystems.textsecuregcm.entities.ChangePhoneNumberRequest,"ChangePhoneNumberRequest/3[java.lang.String,java.lang.String,java.lang.String]",registrationLock,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ChangePhoneNumberRequest.java,org.whispersystems.textsecuregcm.entities.ChangePhoneNumberRequest,getCode/0,code,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\ChangePhoneNumberRequest.java,org.whispersystems.textsecuregcm.entities.ChangePhoneNumberRequest,getRegistrationLock/0,registrationLock,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,"verifyDeviceToken/5[java.lang.String,org.whispersystems.textsecuregcm.auth.BasicAuthorizationHeader,java.lang.String,org.whispersystems.textsecuregcm.entities.AccountAttributes,org.whispersystems.textsecuregcm.controllers.ContainerRequest]",pendingDevices,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,"verifyDeviceToken/5[java.lang.String,org.whispersystems.textsecuregcm.auth.BasicAuthorizationHeader,java.lang.String,org.whispersystems.textsecuregcm.entities.AccountAttributes,org.whispersystems.textsecuregcm.controllers.ContainerRequest]",maxDeviceConfiguration,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,"verifyDeviceToken/5[java.lang.String,org.whispersystems.textsecuregcm.auth.BasicAuthorizationHeader,java.lang.String,org.whispersystems.textsecuregcm.entities.AccountAttributes,org.whispersystems.textsecuregcm.controllers.ContainerRequest]",messages,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,"verifyDeviceToken/5[java.lang.String,org.whispersystems.textsecuregcm.auth.BasicAuthorizationHeader,java.lang.String,org.whispersystems.textsecuregcm.entities.AccountAttributes,org.whispersystems.textsecuregcm.controllers.ContainerRequest]",rateLimiters,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,"verifyDeviceToken/5[java.lang.String,org.whispersystems.textsecuregcm.auth.BasicAuthorizationHeader,java.lang.String,org.whispersystems.textsecuregcm.entities.AccountAttributes,org.whispersystems.textsecuregcm.controllers.ContainerRequest]",accounts,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,"verifyDeviceToken/5[java.lang.String,org.whispersystems.textsecuregcm.auth.BasicAuthorizationHeader,java.lang.String,org.whispersystems.textsecuregcm.entities.AccountAttributes,org.whispersystems.textsecuregcm.controllers.ContainerRequest]",MAX_DEVICES,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,"setCapabiltities/2[org.whispersystems.textsecuregcm.auth.AuthenticatedAccount,org.whispersystems.textsecuregcm.storage.Device.DeviceCapabilities]",accounts,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,"removeDevice/2[org.whispersystems.textsecuregcm.auth.AuthenticatedAccount,long]",keys,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,"removeDevice/2[org.whispersystems.textsecuregcm.auth.AuthenticatedAccount,long]",messages,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,"removeDevice/2[org.whispersystems.textsecuregcm.auth.AuthenticatedAccount,long]",accounts,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,createDeviceToken/1[org.whispersystems.textsecuregcm.auth.AuthenticatedAccount],pendingDevices,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,createDeviceToken/1[org.whispersystems.textsecuregcm.auth.AuthenticatedAccount],maxDeviceConfiguration,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,createDeviceToken/1[org.whispersystems.textsecuregcm.auth.AuthenticatedAccount],rateLimiters,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,createDeviceToken/1[org.whispersystems.textsecuregcm.auth.AuthenticatedAccount],MAX_DEVICES,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,"DeviceController/6[org.whispersystems.textsecuregcm.storage.StoredVerificationCodeManager,org.whispersystems.textsecuregcm.storage.AccountsManager,org.whispersystems.textsecuregcm.storage.MessagesManager,org.whispersystems.textsecuregcm.storage.Keys,org.whispersystems.textsecuregcm.limits.RateLimiters,java.util.Map<java.lang.String,java.lang.Integer>]",pendingDevices,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,"DeviceController/6[org.whispersystems.textsecuregcm.storage.StoredVerificationCodeManager,org.whispersystems.textsecuregcm.storage.AccountsManager,org.whispersystems.textsecuregcm.storage.MessagesManager,org.whispersystems.textsecuregcm.storage.Keys,org.whispersystems.textsecuregcm.limits.RateLimiters,java.util.Map<java.lang.String,java.lang.Integer>]",maxDeviceConfiguration,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,"DeviceController/6[org.whispersystems.textsecuregcm.storage.StoredVerificationCodeManager,org.whispersystems.textsecuregcm.storage.AccountsManager,org.whispersystems.textsecuregcm.storage.MessagesManager,org.whispersystems.textsecuregcm.storage.Keys,org.whispersystems.textsecuregcm.limits.RateLimiters,java.util.Map<java.lang.String,java.lang.Integer>]",keys,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,"DeviceController/6[org.whispersystems.textsecuregcm.storage.StoredVerificationCodeManager,org.whispersystems.textsecuregcm.storage.AccountsManager,org.whispersystems.textsecuregcm.storage.MessagesManager,org.whispersystems.textsecuregcm.storage.Keys,org.whispersystems.textsecuregcm.limits.RateLimiters,java.util.Map<java.lang.String,java.lang.Integer>]",messages,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,"DeviceController/6[org.whispersystems.textsecuregcm.storage.StoredVerificationCodeManager,org.whispersystems.textsecuregcm.storage.AccountsManager,org.whispersystems.textsecuregcm.storage.MessagesManager,org.whispersystems.textsecuregcm.storage.Keys,org.whispersystems.textsecuregcm.limits.RateLimiters,java.util.Map<java.lang.String,java.lang.Integer>]",accounts,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\controllers\DeviceController.java,org.whispersystems.textsecuregcm.controllers.DeviceController,"DeviceController/6[org.whispersystems.textsecuregcm.storage.StoredVerificationCodeManager,org.whispersystems.textsecuregcm.storage.AccountsManager,org.whispersystems.textsecuregcm.storage.MessagesManager,org.whispersystems.textsecuregcm.storage.Keys,org.whispersystems.textsecuregcm.limits.RateLimiters,java.util.Map<java.lang.String,java.lang.Integer>]",rateLimiters,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\StickerPackFormUploadAttributes.java,org.whispersystems.textsecuregcm.entities.StickerPackFormUploadAttributes,getManifest/0,manifest,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\StickerPackFormUploadAttributes.java,org.whispersystems.textsecuregcm.entities.StickerPackFormUploadAttributes,getStickers/0,stickers,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\StickerPackFormUploadAttributes.java,org.whispersystems.textsecuregcm.entities.StickerPackFormUploadAttributes,"StickerPackFormUploadAttributes/3[java.lang.String,org.whispersystems.textsecuregcm.entities.StickerPackFormUploadAttributes.StickerPackFormUploadItem,java.util.List<org.whispersystems.textsecuregcm.entities.StickerPackFormUploadAttributes.StickerPackFormUploadItem>]",packId,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\StickerPackFormUploadAttributes.java,org.whispersystems.textsecuregcm.entities.StickerPackFormUploadAttributes,"StickerPackFormUploadAttributes/3[java.lang.String,org.whispersystems.textsecuregcm.entities.StickerPackFormUploadAttributes.StickerPackFormUploadItem,java.util.List<org.whispersystems.textsecuregcm.entities.StickerPackFormUploadAttributes.StickerPackFormUploadItem>]",manifest,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\StickerPackFormUploadAttributes.java,org.whispersystems.textsecuregcm.entities.StickerPackFormUploadAttributes,"StickerPackFormUploadAttributes/3[java.lang.String,org.whispersystems.textsecuregcm.entities.StickerPackFormUploadAttributes.StickerPackFormUploadItem,java.util.List<org.whispersystems.textsecuregcm.entities.StickerPackFormUploadAttributes.StickerPackFormUploadItem>]",stickers,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\StickerPackFormUploadAttributes.java,org.whispersystems.textsecuregcm.entities.StickerPackFormUploadAttributes,getPackId/0,packId,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\redis\ReplicatedJedisPool.java,org.whispersystems.textsecuregcm.redis.ReplicatedJedisPool,getWriteResource/0,master,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\redis\ReplicatedJedisPool.java,org.whispersystems.textsecuregcm.redis.ReplicatedJedisPool,"ReplicatedJedisPool/4[java.lang.String,org.whispersystems.textsecuregcm.redis.JedisPool,java.util.List<org.whispersystems.textsecuregcm.redis.JedisPool>,org.whispersystems.textsecuregcm.configuration.CircuitBreakerConfiguration]",replicas,7
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\redis\ReplicatedJedisPool.java,org.whispersystems.textsecuregcm.redis.ReplicatedJedisPool,"ReplicatedJedisPool/4[java.lang.String,org.whispersystems.textsecuregcm.redis.JedisPool,java.util.List<org.whispersystems.textsecuregcm.redis.JedisPool>,org.whispersystems.textsecuregcm.configuration.CircuitBreakerConfiguration]",master,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\redis\ReplicatedJedisPool.java,org.whispersystems.textsecuregcm.redis.ReplicatedJedisPool,getReadResource/0,replicaIndex,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\redis\ReplicatedJedisPool.java,org.whispersystems.textsecuregcm.redis.ReplicatedJedisPool,getReadResource/0,replicas,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\redis\ReplicatedJedisPool.java,org.whispersystems.textsecuregcm.redis.ReplicatedJedisPool,getReadResource/0,logger,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AccountIdentityResponse.java,org.whispersystems.textsecuregcm.entities.AccountIdentityResponse,"AccountIdentityResponse/5[java.util.UUID,java.lang.String,java.util.UUID,java.lang.String,boolean]",storageCapable,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AccountIdentityResponse.java,org.whispersystems.textsecuregcm.entities.AccountIdentityResponse,"AccountIdentityResponse/5[java.util.UUID,java.lang.String,java.util.UUID,java.lang.String,boolean]",number,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AccountIdentityResponse.java,org.whispersystems.textsecuregcm.entities.AccountIdentityResponse,"AccountIdentityResponse/5[java.util.UUID,java.lang.String,java.util.UUID,java.lang.String,boolean]",pni,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AccountIdentityResponse.java,org.whispersystems.textsecuregcm.entities.AccountIdentityResponse,"AccountIdentityResponse/5[java.util.UUID,java.lang.String,java.util.UUID,java.lang.String,boolean]",uuid,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AccountIdentityResponse.java,org.whispersystems.textsecuregcm.entities.AccountIdentityResponse,"AccountIdentityResponse/5[java.util.UUID,java.lang.String,java.util.UUID,java.lang.String,boolean]",username,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AccountIdentityResponse.java,org.whispersystems.textsecuregcm.entities.AccountIdentityResponse,getUuid/0,uuid,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AccountIdentityResponse.java,org.whispersystems.textsecuregcm.entities.AccountIdentityResponse,isStorageCapable/0,storageCapable,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AccountIdentityResponse.java,org.whispersystems.textsecuregcm.entities.AccountIdentityResponse,getUsername/0,username,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AccountIdentityResponse.java,org.whispersystems.textsecuregcm.entities.AccountIdentityResponse,getNumber/0,number,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\AccountIdentityResponse.java,org.whispersystems.textsecuregcm.entities.AccountIdentityResponse,getPni/0,pni,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\PreKeyState.java,org.whispersystems.textsecuregcm.entities.PreKeyState,getIdentityKey/0,identityKey,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\PreKeyState.java,org.whispersystems.textsecuregcm.entities.PreKeyState,getPreKeys/0,preKeys,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\PreKeyState.java,org.whispersystems.textsecuregcm.entities.PreKeyState,"PreKeyState/3[java.lang.String,org.whispersystems.textsecuregcm.entities.SignedPreKey,java.util.List<org.whispersystems.textsecuregcm.entities.PreKey>]",preKeys,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\PreKeyState.java,org.whispersystems.textsecuregcm.entities.PreKeyState,"PreKeyState/3[java.lang.String,org.whispersystems.textsecuregcm.entities.SignedPreKey,java.util.List<org.whispersystems.textsecuregcm.entities.PreKey>]",signedPreKey,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\PreKeyState.java,org.whispersystems.textsecuregcm.entities.PreKeyState,"PreKeyState/3[java.lang.String,org.whispersystems.textsecuregcm.entities.SignedPreKey,java.util.List<org.whispersystems.textsecuregcm.entities.PreKey>]",identityKey,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\PreKeyState.java,org.whispersystems.textsecuregcm.entities.PreKeyState,getSignedPreKey/0,signedPreKey,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\RegistrationLock.java,org.whispersystems.textsecuregcm.entities.RegistrationLock,RegistrationLock/1[java.lang.String],registrationLock,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\entities\RegistrationLock.java,org.whispersystems.textsecuregcm.entities.RegistrationLock,getRegistrationLock/0,registrationLock,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\SqsConfiguration.java,org.whispersystems.textsecuregcm.configuration.SqsConfiguration,getAccessSecret/0,accessSecret,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\SqsConfiguration.java,org.whispersystems.textsecuregcm.configuration.SqsConfiguration,getRegion/0,region,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\SqsConfiguration.java,org.whispersystems.textsecuregcm.configuration.SqsConfiguration,getAccessKey/0,accessKey,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\configuration\SqsConfiguration.java,org.whispersystems.textsecuregcm.configuration.SqsConfiguration,getQueueUrls/0,queueUrls,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\filters\RemoteDeprecationFilter.java,org.whispersystems.textsecuregcm.filters.RemoteDeprecationFilter,"recordDeprecation/2[org.whispersystems.textsecuregcm.filters.UserAgent,java.lang.String]",DEPRECATED_CLIENT_COUNTER_NAME,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\filters\RemoteDeprecationFilter.java,org.whispersystems.textsecuregcm.filters.RemoteDeprecationFilter,"recordDeprecation/2[org.whispersystems.textsecuregcm.filters.UserAgent,java.lang.String]",PLATFORM_TAG,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\filters\RemoteDeprecationFilter.java,org.whispersystems.textsecuregcm.filters.RemoteDeprecationFilter,"recordDeprecation/2[org.whispersystems.textsecuregcm.filters.UserAgent,java.lang.String]",REASON_TAG_NAME,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\filters\RemoteDeprecationFilter.java,org.whispersystems.textsecuregcm.filters.RemoteDeprecationFilter,RemoteDeprecationFilter/1[org.whispersystems.textsecuregcm.storage.DynamicConfigurationManager<org.whispersystems.textsecuregcm.configuration.dynamic.DynamicConfiguration>],dynamicConfigurationManager,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\filters\RemoteDeprecationFilter.java,org.whispersystems.textsecuregcm.filters.RemoteDeprecationFilter,"doFilter/3[org.whispersystems.textsecuregcm.filters.ServletRequest,org.whispersystems.textsecuregcm.filters.ServletResponse,org.whispersystems.textsecuregcm.filters.FilterChain]",BLOCKED_CLIENT_REASON,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\filters\RemoteDeprecationFilter.java,org.whispersystems.textsecuregcm.filters.RemoteDeprecationFilter,"doFilter/3[org.whispersystems.textsecuregcm.filters.ServletRequest,org.whispersystems.textsecuregcm.filters.ServletResponse,org.whispersystems.textsecuregcm.filters.FilterChain]",dynamicConfigurationManager,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\filters\RemoteDeprecationFilter.java,org.whispersystems.textsecuregcm.filters.RemoteDeprecationFilter,"doFilter/3[org.whispersystems.textsecuregcm.filters.ServletRequest,org.whispersystems.textsecuregcm.filters.ServletResponse,org.whispersystems.textsecuregcm.filters.FilterChain]",UNRECOGNIZED_UA_REASON,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\filters\RemoteDeprecationFilter.java,org.whispersystems.textsecuregcm.filters.RemoteDeprecationFilter,"doFilter/3[org.whispersystems.textsecuregcm.filters.ServletRequest,org.whispersystems.textsecuregcm.filters.ServletResponse,org.whispersystems.textsecuregcm.filters.FilterChain]",EXPIRED_CLIENT_REASON,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\filters\RemoteDeprecationFilter.java,org.whispersystems.textsecuregcm.filters.RemoteDeprecationFilter,"recordPendingDeprecation/2[org.whispersystems.textsecuregcm.filters.UserAgent,java.lang.String]",PENDING_DEPRECATION_COUNTER_NAME,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\filters\RemoteDeprecationFilter.java,org.whispersystems.textsecuregcm.filters.RemoteDeprecationFilter,"recordPendingDeprecation/2[org.whispersystems.textsecuregcm.filters.UserAgent,java.lang.String]",PLATFORM_TAG,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\filters\RemoteDeprecationFilter.java,org.whispersystems.textsecuregcm.filters.RemoteDeprecationFilter,"recordPendingDeprecation/2[org.whispersystems.textsecuregcm.filters.UserAgent,java.lang.String]",REASON_TAG_NAME,1
