file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\pedri\Documents\LABMining\repos\litho-core\src\main\java\com\facebook\litho\Touchable.java,com.facebook.litho.Touchable,interface,2,8,6,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
C:\Users\pedri\Documents\LABMining\repos\sample\src\main\java\com\facebook\samples\litho\java\animations\docs\AlphaTransitionComponentSpec.java,com.facebook.samples.litho.java.animations.docs.AlphaTransitionComponentSpec,class,13,13,0,13,5,1,0,14,4,0.5,0.16666667,0.16666667,4,4,0,0,0,4,4,0,0,0,1,1,0,1,0,0,1,0,0,15,2,0,0,0,0,1,4,1,0,1,0,0,0,0,29,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\ExecutorLithoHandlerTest.java,com.facebook.litho.ExecutorLithoHandlerTest$QueuingExecutor,innerclass,0,0,0,0,3,1,0,4,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,12,0,1,0,0,0,0,0,2,0,2,1,0,0,0,10,10,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\specmodels\model\CachedValueGeneratorTest.java,com.facebook.litho.specmodels.model.CachedValueGeneratorTest,class,16,16,0,16,17,1,0,20,0,0.7058824,1.0,1.0,17,0,17,0,0,0,17,0,0,0,4,0,1,3,0,0,1,0,57,141,0,0,0,0,0,402,0,54,16,71,0,0,1,16,68,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-core\src\main\java\com\facebook\litho\FocusChangedEvent.java,com.facebook.litho.FocusChangedEvent,class,2,9,7,2,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\ViewCompatComponentTest.java,com.facebook.litho.ViewCompatComponentTest$Anonymous1,anonymous,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\ViewCompatComponentTest.java,com.facebook.litho.ViewCompatComponentTest$Anonymous2,anonymous,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\ViewCompatComponentTest.java,com.facebook.litho.ViewCompatComponentTest$Anonymous3,anonymous,1,1,0,1,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\ViewCompatComponentTest.java,com.facebook.litho.ViewCompatComponentTest$Anonymous4,anonymous,1,1,0,1,3,1,0,1,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\ViewCompatComponentTest.java,com.facebook.litho.ViewCompatComponentTest$Anonymous5,anonymous,1,1,0,1,3,1,0,1,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,11,0,0,0,0,0,1,0,1,0,1,0,0,0,0,9,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\ViewCompatComponentTest.java,com.facebook.litho.ViewCompatComponentTest$Anonymous6,anonymous,1,1,0,1,3,1,0,1,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,2,0,1,0,1,0,0,0,0,9,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-rendercore\src\main\java\com\facebook\rendercore\instrumentation\HandlerInstrumenter.java,com.facebook.rendercore.instrumentation.HandlerInstrumenter,class,4,4,0,4,3,1,0,1,0,0.0,1.0,1.0,2,2,2,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,16,2,0,1,0,0,0,0,2,0,2,1,0,1,0,9,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\specmodels\processor\TagExtractorTest.java,com.facebook.litho.specmodels.processor.TagExtractorTest,class,14,14,0,14,8,1,0,14,0,0.5416667,0.6785714,1.0,8,0,8,0,0,0,8,0,0,0,3,0,1,2,0,0,0,0,4,58,0,0,0,0,0,6,8,11,0,11,0,0,4,0,34,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\widget\RecyclerBinderSubAdapterTest.java,com.facebook.litho.widget.RecyclerBinderSubAdapterTest,class,11,11,0,11,9,2,0,19,0,0.0,1.0,1.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,113,0,3,0,0,0,0,14,14,0,14,1,0,1,0,43,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\ComponentHostTest.java,com.facebook.litho.ComponentHostTest$TestableComponentHost,innerclass,6,6,0,6,12,2,0,12,60,0.8333333,0.018181818,0.018181818,12,0,8,1,0,3,11,0,0,0,3,0,0,3,0,0,0,0,0,49,4,0,0,0,0,0,4,4,0,3,0,0,0,0,24,10,0
C:\Users\pedri\Documents\LABMining\repos\litho-widget\src\main\java\com\facebook\litho\widget\CenterSnappingSmoothScroller.java,com.facebook.litho.widget.CenterSnappingSmoothScroller,class,3,4,1,3,3,2,0,0,1,0.5,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,2,1,0,2,0,0,2,0,0,15,2,0,0,0,4,0,3,3,9,3,0,0,0,0,48,1,0
C:\Users\pedri\Documents\LABMining\repos\sample\src\main\java\com\facebook\samples\litho\java\animations\docs\AppearTransitionComponentSpec.java,com.facebook.samples.litho.java.animations.docs.AppearTransitionComponentSpec,class,13,13,0,13,5,1,0,16,4,0.5,0.16666667,0.16666667,4,4,0,0,0,4,4,0,0,0,1,1,0,1,0,0,1,0,0,22,2,0,0,0,0,1,5,3,0,2,1,0,0,0,31,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\main\java\com\facebook\litho\widget\LayoutSpecWillRenderReuseTesterSpec.java,com.facebook.litho.widget.LayoutSpecWillRenderReuseTesterSpec,class,7,7,0,7,2,1,0,6,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15,1,0
C:\Users\pedri\Documents\LABMining\repos\sample\src\main\java\com\facebook\samples\litho\java\editor\SimpleEditorComponentSpec.java,com.facebook.samples.litho.java.editor.SimpleEditorComponentSpec$Emotions$Anonymous1,anonymous,1,1,0,1,2,1,0,3,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-testing\src\main\java\com\facebook\litho\BaseMatcherBuilder.java,com.facebook.litho.BaseMatcherBuilder$Anonymous1,anonymous,4,4,0,4,22,1,0,11,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,8,0,14,0,0,7,0,2,0,2,1,0,0,0,17,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\ComponentTreeTest.java,com.facebook.litho.ComponentTreeTest$Anonymous3$Anonymous4,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-widget\src\main\java\com\facebook\litho\widget\RenderInfo.java,com.facebook.litho.widget.RenderInfo,interface,7,70,63,7,19,1,0,0,171,0.0,0.0,0.0,19,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-processor\src\main\java\com\facebook\litho\specmodels\model\FieldModel.java,com.facebook.litho.specmodels.model.FieldModel,class,2,21,19,2,6,1,0,3,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,0,2,0,0,0,2,0,3,17,4,0,3,0,0,0,0,3,0,3,1,0,0,0,18,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\sections\ChangeSetTest.java,com.facebook.litho.sections.ChangeSetTest,class,8,9,1,8,10,1,0,27,15,0.0,0.0,0.0,6,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,103,1,4,0,0,0,0,89,15,0,15,1,0,0,0,34,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-intellij-plugin\testdata\navigation\GroupSectionSpecMethodDeclarationHandlerTest.java,TestGroupSectionSpec$TestGroupSection,innerclass,2,2,0,2,2,2,0,0,1,0.0,0.0,0.0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0
C:\Users\pedri\Documents\LABMining\repos\litho-rendercore-transitions\src\main\java\com\facebook\litho\TransitionManager.java,com.facebook.litho.TransitionManager$RootAnimationListener,innerclass,2,2,0,2,5,1,0,2,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0
C:\Users\pedri\Documents\LABMining\repos\litho-rendercore\src\main\java\com\facebook\rendercore\utils\LayoutUtils.java,com.facebook.rendercore.utils.LayoutUtils$API17LayoutUtils,innerclass,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0
C:\Users\pedri\Documents\LABMining\repos\sample-codelab\src\main\java\com\facebook\samples\lithocodelab\examples\modules\LearningClickEventsComponentSpec.java,com.facebook.samples.lithocodelab.examples.modules.LearningClickEventsComponentSpec,class,8,8,0,8,5,1,0,25,10,0.0,0.0,0.0,5,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,9,13,0,2,0,0,0,0,0,49,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\ComponentTreeMountTest.java,com.facebook.litho.ComponentTreeMountTest$Anonymous1,anonymous,2,2,0,2,1,1,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,3,0,0,0,0,0,0,0,8,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-sections-core\src\main\java\com\facebook\litho\sections\SectionKeyNotFoundException.java,com.facebook.litho.sections.SectionKeyNotFoundException,class,0,1,1,0,4,4,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-rendercore\src\main\java\com\facebook\rendercore\utils\MeasureSpecUtils.java,com.facebook.rendercore.utils.MeasureSpecUtils,class,1,5,4,1,28,1,0,9,45,0.9,0.0,0.0,10,10,7,3,0,0,7,0,0,0,1,1,0,1,0,0,1,0,6,50,13,0,14,0,4,5,2,7,1,7,1,0,0,0,66,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-testing\src\main\java\com\facebook\litho\testing\TestLayoutComponent.java,com.facebook.litho.testing.TestLayoutComponent$Builder,innerclass,8,8,0,8,4,1,0,0,0,0.25,0.33333334,0.33333334,4,0,2,1,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,16,2,0,0,0,0,0,0,2,0,1,0,0,0,0,13,9,0
C:\Users\pedri\Documents\LABMining\repos\sample\src\main\java\com\facebook\samples\litho\java\animations\sharedelements\DetailActivity.java,com.facebook.samples.litho.java.animations.sharedelements.DetailActivity,class,13,15,2,13,7,2,0,27,1,0.5,NaN,NaN,2,1,0,1,1,0,1,0,0,0,4,4,4,0,0,0,4,0,1,44,1,0,1,0,3,11,8,10,2,10,2,1,0,0,163,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-editor-flipper\src\main\java\com\facebook\litho\editor\flipper\FlipperEditor.java,com.facebook.litho.editor.flipper.FlipperEditor,class,11,15,4,11,21,1,0,32,28,0.0,0.0,0.0,8,8,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,117,14,3,2,0,1,2,3,20,1,16,1,1,0,0,118,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-core\src\main\java\com\facebook\litho\SendAccessibilityEventUncheckedEvent.java,com.facebook.litho.SendAccessibilityEventUncheckedEvent,class,4,8,4,4,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,21,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-rendercore-transitions\src\main\java\com\facebook\litho\Transition.java,com.facebook.litho.Transition$AnimationTarget,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,9,0
C:\Users\pedri\Documents\LABMining\repos\litho-widget\src\main\java\com\facebook\litho\widget\RecyclerEventsController.java,com.facebook.litho.widget.RecyclerEventsController$OnRecyclerUpdateListener,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-rendercore\src\main\java\com\facebook\rendercore\Node.java,com.facebook.rendercore.Node$LayoutResult,interface,4,4,0,4,14,1,0,0,91,0.0,0.0,0.0,14,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0
C:\Users\pedri\Documents\LABMining\repos\litho-core\src\main\java\com\facebook\litho\Border.java,com.facebook.litho.Border,class,11,20,9,11,43,1,0,5,25,0.84285706,0.2857143,0.32142857,10,6,3,2,0,5,8,0,0,0,14,6,0,0,0,14,9,0,7,250,15,2,6,0,0,7,15,23,4,18,2,0,1,0,223,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-testing\src\main\java\com\facebook\litho\testing\viewtree\ComponentQueries.java,com.facebook.litho.testing.viewtree.ComponentQueries,class,6,11,5,6,21,1,0,19,10,0.0,0.0,0.0,5,5,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,63,11,5,5,0,1,0,0,5,0,4,2,1,0,0,55,0,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\main\java\com\facebook\litho\widget\layoutstate\withoutdrawableoutput\RootComponentSpec.java,com.facebook.litho.widget.layoutstate.withoutdrawableoutput.RootComponentSpec,class,5,5,0,5,3,1,0,7,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,2,0,0,0,0,0,0,0,0,12,0,0
C:\Users\pedri\Documents\LABMining\repos\litho-rendercore-text\src\main\java\com\facebook\rendercore\text\TextMeasurementUtils.java,com.facebook.rendercore.text.TextMeasurementUtils$DebugMeasureListener,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-rendercore\src\main\java\com\facebook\rendercore\LogLevel.java,com.facebook.rendercore.LogLevel,enum,0,6,6,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-intellij-plugin\src\main\java\com\facebook\litho\intellij\completion\EventHandlerCompletionContributor.java,com.facebook.litho.intellij.completion.EventHandlerCompletionContributor$Anonymous1,anonymous,10,10,0,10,7,1,0,18,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0,6,0,0,0,0,6,0,9,1,0,0,3,34,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\main\java\com\facebook\litho\testing\error\TestErrorBoundarySpec.java,com.facebook.litho.testing.error.TestErrorBoundarySpec,class,11,11,0,11,6,1,0,14,6,0.0,0.0,0.0,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,22,2,0,1,0,0,2,2,0,0,0,1,0,0,0,33,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-intellij-plugin\src\main\java\com\facebook\litho\intellij\redsymbols\OnCodeAnalysisFinishedListener.java,com.facebook.litho.intellij.redsymbols.OnCodeAnalysisFinishedListener,class,16,18,2,16,13,1,0,25,2,0.6,0.4,0.6,5,0,4,0,0,1,5,0,0,0,5,1,0,5,0,0,5,0,4,52,6,0,3,0,1,6,0,14,0,15,1,0,0,1,52,0,3
C:\Users\pedri\Documents\LABMining\repos\litho-core\src\main\java\com\facebook\litho\CommonProps.java,com.facebook.litho.CommonProps$DefaultLayoutProps,innerclass,12,12,0,12,151,1,0,42,0,0.91710067,0.75396824,1.0,36,0,35,0,0,1,36,0,0,0,64,29,0,64,0,0,29,0,33,371,3,8,67,0,29,0,106,106,29,78,3,0,0,0,98,25,0
C:\Users\pedri\Documents\LABMining\repos\litho-rendercore-transitions\src\main\java\com\facebook\litho\animation\AnimatedProperties.java,com.facebook.litho.animation.AnimatedProperties,class,20,28,8,20,20,1,0,12,10,1.0,-1.0,-1.0,5,4,0,5,0,0,0,0,0,0,10,10,10,0,0,0,10,0,0,378,6,3,2,0,3,3,2,21,1,17,3,0,9,0,124,17,0
C:\Users\pedri\Documents\LABMining\repos\litho-editor-core\src\main\java\com\facebook\litho\editor\model\EditorArray.java,com.facebook.litho.editor.model.EditorArray,class,5,14,9,5,10,2,0,5,0,0.16666667,0.6666667,0.6666667,6,0,6,0,0,0,6,0,0,0,1,0,1,0,0,0,1,0,2,34,6,0,4,0,2,0,3,9,2,7,1,0,0,0,33,17,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\main\java\com\facebook\litho\widget\ComponentCachingSpec.java,com.facebook.litho.widget.ComponentCachingSpec,class,6,6,0,6,1,1,0,4,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\specmodels\generator\TagGeneratorTest.java,com.facebook.litho.specmodels.generator.TagGeneratorTest,class,15,15,0,15,1,1,0,14,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,1,1,3,0,3,0,0,2,0,18,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-sections-core\src\main\java\com\facebook\litho\sections\logger\SectionsDebugLogger.java,com.facebook.litho.sections.logger.SectionsDebugLogger,interface,1,6,5,1,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-core\src\main\java\com\facebook\litho\AccessibilityRole.java,com.facebook.litho.AccessibilityRole,class,2,2,0,2,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,32,32,32,0,0,0,32,0,0,37,0,0,0,0,0,32,0,32,0,32,0,0,0,0,70,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-rendercore-visibility\src\main\java\com\facebook\rendercore\visibility\VisibilityMountExtension.java,com.facebook.rendercore.visibility.VisibilityMountExtension,class,18,20,2,18,100,2,0,78,300,0.96,0.0,0.0,25,18,15,10,0,0,15,0,0,0,2,2,0,2,0,0,2,0,51,349,19,4,26,1,5,19,20,70,17,61,6,0,1,0,126,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-core\src\main\java\com\facebook\litho\ComponentTree.java,com.facebook.litho.ComponentTree$LayoutStateFuture$Anonymous4,anonymous,3,3,0,3,3,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,1,0,1,2,0,0,0,8,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-intellij-plugin\src\main\java\com\facebook\litho\intellij\completion\MethodCompletionContributor.java,com.facebook.litho.intellij.completion.MethodCompletionContributor,class,14,16,2,14,13,2,0,52,36,0.0,0.0,0.0,9,8,1,4,0,4,5,0,0,0,0,0,0,0,0,0,0,0,9,58,6,1,2,0,0,6,1,9,3,13,1,0,0,4,57,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-core\src\main\java\com\facebook\litho\RenderCompleteEvent.java,com.facebook.litho.RenderCompleteEvent$RenderState,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
C:\Users\pedri\Documents\LABMining\repos\sample-codelab\src\main\java\com\facebook\samples\lithocodelab\end\StoryCardComponentSpec.java,com.facebook.samples.lithocodelab.end.StoryCardComponentSpec,class,11,11,0,11,5,1,0,19,6,0.75,0.0,0.0,4,4,0,0,0,4,4,0,0,0,2,2,0,0,0,2,2,0,0,16,1,0,0,0,0,1,8,2,0,2,0,0,0,0,51,0,0
C:\Users\pedri\Documents\LABMining\repos\litho-rendercore-transitions\src\main\java\com\facebook\litho\animation\AnimatedProperties.java,com.facebook.litho.animation.AnimatedProperties$YAnimatedProperty,innerclass,8,8,0,8,15,1,0,9,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,50,5,0,0,0,3,3,1,7,5,7,1,0,0,0,30,10,0
C:\Users\pedri\Documents\LABMining\repos\litho-intellij-plugin\src\main\java\com\facebook\litho\specmodels\processor\PsiTypeUtils.java,com.facebook.litho.specmodels.processor.PsiTypeUtils,class,13,28,15,13,37,1,0,36,36,0.8888889,0.0,0.0,9,9,0,5,0,4,4,0,0,0,2,2,0,2,0,0,2,0,17,112,27,1,8,0,3,14,7,14,1,12,1,1,0,0,58,0,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\AttachDetachHandlerTest.java,com.facebook.litho.AttachDetachHandlerTest$Anonymous2,anonymous,0,0,0,0,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,6,1,4,1,1,0,0,0,2,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\specmodels\model\PureRenderValidationTest.java,com.facebook.litho.specmodels.model.PureRenderValidationTest$Anonymous1,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\sections\processor\TreePropTest.java,com.facebook.litho.sections.processor.TreePropTest,class,17,17,0,17,3,1,0,24,1,0.5,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,2,0,1,1,0,0,1,0,0,42,0,0,0,0,2,6,5,18,0,17,0,0,0,0,56,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\AttachDetachHandlerTest.java,com.facebook.litho.AttachDetachHandlerTest$Anonymous1,anonymous,0,0,0,0,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,6,1,4,1,1,0,0,0,2,-1,0
C:\Users\pedri\Documents\LABMining\repos\litho-rendercore\src\main\java\com\facebook\rendercore\RunnableHandler.java,com.facebook.rendercore.RunnableHandler,interface,3,18,15,3,4,2,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-rendercore\src\main\java\com\facebook\rendercore\RenderCoreConfig.java,com.facebook.rendercore.RenderCoreConfig,class,0,0,0,0,1,1,0,1,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,0,0,1,0,0,1,0,1,0,1,0,0,0,0,28,1,0
C:\Users\pedri\Documents\LABMining\repos\litho-editor-flipper\src\main\java\com\facebook\litho\editor\flipper\GenerateLithoAccessibilityRenderExtensionCommand.java,com.facebook.litho.editor.flipper.GenerateLithoAccessibilityRenderExtensionCommand,class,10,11,1,10,9,1,0,7,3,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,50,2,3,0,0,1,1,1,4,0,4,4,1,0,0,34,17,0
C:\Users\pedri\Documents\LABMining\repos\litho-intellij-plugin\src\test\java\com\facebook\litho\intellij\inspections\TestHolder.java,com.facebook.litho.intellij.inspections.TestHolder,class,8,12,4,8,16,1,0,2,120,0.9375,0.0,0.0,16,0,16,0,0,0,16,0,0,0,3,0,0,0,0,3,3,0,0,57,16,0,0,0,0,2,2,4,0,4,0,0,0,0,36,0,0
C:\Users\pedri\Documents\LABMining\repos\litho-it\src\test\java\com\facebook\litho\specmodels\generator\StateContainerGeneratorTest.java,com.facebook.litho.specmodels.generator.StateContainerGeneratorTest$TestWithStateSpec,innerclass,7,7,0,7,2,1,0,0,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0
