file,class,method,variable,usage
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"registerExceptionMappers/3[org.whispersystems.textsecuregcm.Environment,org.whispersystems.websocket.setup.WebSocketEnvironment<org.whispersystems.textsecuregcm.AuthenticatedAccount>,org.whispersystems.websocket.setup.WebSocketEnvironment<org.whispersystems.textsecuregcm.AuthenticatedAccount>]",exceptionMapper,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"registerExceptionMappers/3[org.whispersystems.textsecuregcm.Environment,org.whispersystems.websocket.setup.WebSocketEnvironment<org.whispersystems.textsecuregcm.AuthenticatedAccount>,org.whispersystems.websocket.setup.WebSocketEnvironment<org.whispersystems.textsecuregcm.AuthenticatedAccount>]",environment,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"registerExceptionMappers/3[org.whispersystems.textsecuregcm.Environment,org.whispersystems.websocket.setup.WebSocketEnvironment<org.whispersystems.textsecuregcm.AuthenticatedAccount>,org.whispersystems.websocket.setup.WebSocketEnvironment<org.whispersystems.textsecuregcm.AuthenticatedAccount>]",provisioningEnvironment,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"registerExceptionMappers/3[org.whispersystems.textsecuregcm.Environment,org.whispersystems.websocket.setup.WebSocketEnvironment<org.whispersystems.textsecuregcm.AuthenticatedAccount>,org.whispersystems.websocket.setup.WebSocketEnvironment<org.whispersystems.textsecuregcm.AuthenticatedAccount>]",webSocketEnvironment,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,main/1[java.lang.String[]],args,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,registerCorsFilter/1[org.whispersystems.textsecuregcm.Environment],filter,6
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,registerCorsFilter/1[org.whispersystems.textsecuregcm.Environment],environment,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,initialize/1[org.whispersystems.textsecuregcm.Bootstrap<org.whispersystems.textsecuregcm.WhisperServerConfiguration>],bootstrap,9
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",deletedAccountsDirectoryReconcilers,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",secureBackupClient,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",currencyManager,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",webSocketEnvironment,16
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",phoneNumberIdentifiers,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",pendingAccounts,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",deletedAccountsManager,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",recurringJobExecutor,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",gcmSenderExecutor,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",messagesDynamoDb,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",remoteConfigs,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",availableProcessors,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",clientPresenceCluster,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",multiRecipientMessageExecutor,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",rateLimitChallengeOptionManager,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",profilesManager,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",messagesCluster,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",receiptSenderExecutor,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",webSocketServlet,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",provisioningManager,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",apnFallbackManager,5
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",provisioningServlet,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",pubSubClientFactory,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",messagesManager,6
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",disabledPermittedAccountAuthFilter,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",provisioningEnvironment,8
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",keyspaceNotificationDispatchExecutor,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",clientPresenceManager,9
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",remoteConfigsManager,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",deletedAccountsDirectoryReconciler,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",paymentsCredentialsGenerator,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",accountsManager,23
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",defaultDistributionStatisticConfig,0
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",pushLatencyManager,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",dynamicRateLimiters,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",zkSecretParams,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",messageSender,4
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",messagePersister,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",commonControllers,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",storageCredentialsGenerator,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",pubsubClient,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",directoryCredentialsGenerator,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",datadogMeterRegistry,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",dynamoDbClient,12
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",accountDatabaseCrawlerListeners,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",redeemedReceiptsManager,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",backupServiceExecutor,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",controller,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",currencyClient,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",ftxClient,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",e,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",keyspaceNotificationDispatchQueue,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",filter,11
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",backupCredentialsGenerator,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",pubSubManager,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",rateLimitersCluster,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",directoryReconciliationAccountDatabaseCrawlerListeners,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",accountDatabaseCrawler,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",dynamicConfigurationManager,13
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",acceptNumericOnlineFlagRequestFilter,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",twilioSmsSender,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",accounts,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",pushChallengeDynamoDb,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",config,125
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",deletedAccounts,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",pushSchedulerCluster,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",cacheCluster,6
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",smsSender,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",messagesCache,3
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",redisClientResources,7
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",directoryReconciler,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",headerControlledResourceBundleLookup,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",abusiveHostRules,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",issuedReceiptsManager,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",rateLimitChallengeManager,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",resourceBundleLevelTranslator,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",turnTokenGenerator,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",websocket,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",rateLimiters,10
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",disabledPermittedAccountAuthenticator,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",experimentEnrollmentManager,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",zkAuthOperations,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",accountDatabaseCrawlerCache,2
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",reportMessageDynamoDb,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",cdnCredentialsProvider,1
C:\Users\pedri\Documents\LABMining\repos\service\src\main\java\org\whispersystems\textsecuregcm\WhisperServerService.java,org.whispersystems.textsecuregcm.WhisperServerService,"run/2[org.whispersystems.textsecuregcm.WhisperServerConfiguration,org.whispersystems.textsecuregcm.Environment]",profiles,1
